a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2021,626,LISC,3,2,1,FRI,12,3,9,8,326815,366633,13,40, , , , , , , , , , 
2021,627,BELC,3,2,1,FRI,12,3,16,53,328958,368645,13,30, , , , , , , , , , 
2021,628,ARBC,3,2,1,FRI,12,3,17,0,305797,359935,13,60, , , , , , , , , , 
2021,629,LISC,3,2,2,FRI,12,3,16,55,342302,373088,13,30, , , , , , , , , , 
2021,630,NEMD,3,2,1,FRI,12,3,17,28,308535,326547,13,30, , , , , , , , , , 
2021,631,MIDU,2,1,1,FRI,12,3,23,10,273312,376824,13,60,8,7,1,1,6,2,2,1,1,1
2021,632,DCST,3,3,1,SAT,13,3,9,0,243852,415976,13,30, , , , , , , , , , 
2021,633,MIDU,3,3,1,SAT,13,3,12,30,294571,383571,13,60, , , , , , , , , , 
2021,634,BELC,3,2,1,SAT,13,3,12,54,333068,376042,13,30, , , , , , , , , , 
2021,635,NEMD,3,2,1,SAT,13,3,12,55,292575,324740,13,60, , , , , , , , , , 
2021,636,DCST,3,2,1,SAT,13,3,14,46,245209,416067,13,30, , , , , , , , , , 
2021,637,MIDU,3,2,1,SAT,13,3,15,27,282561,373803,13,30, , , , , , , , , , 
2021,638,NEMD,2,1,1,SAT,13,3,16,6,317744,318332,1,30,3,7,1,1,1,2,2,1,1,1
2021,639,ARND,3,1,1,SAT,13,3,17,26,350466,381587,13,30, , , , , , , , , , 
2021,640,MEAN,3,2,2,SAT,13,3,16,50,339213,403259,13,30, , , , , , , , , , 
2021,641,NEMD,3,2,1,SAT,13,3,11,0,308485,325940,13,30, , , , , , , , , , 
2021,642,FERO,3,2,1,SAT,13,3,18,17,245399,372680,13,30, , , , , , , , , , 
2021,643,NEMD,2,1,1,SAT,13,3,20,10,307273,327470,13,30,1,1,1,9,4,1,2,1,1,1
2021,644,FERO,3,1,1,SAT,13,3,20,38,227885,373037,13,60, , , , , , , , , , 
2021,645,NEMD,3,2,1,SAT,13,3,23,30,290840,312195,13,60, , , , , , , , , , 
2021,646,ANTN,3,2,1,SUN,14,3,5,30,335206,381550,13,30, , , , , , , , , , 
2021,647,ARND,2,2,2,SUN,14,3,12,14,348053,374267,13,30,12,7,1,1,1,2,2,1,1,1
2021,648,BELC,3,2,2,SUN,14,3,12,30,330011,369523,13,30, , , , , , , , , , 
2021,649,BELC,3,2,1,SUN,14,3,14,0,334417,372450,13,30, , , , , , , , , , 
2021,650,ANTN,3,1,1,SUN,14,3,15,10,327423,385026,12,70, , , , , , , , , , 
2021,651,BELC,3,2,2,SUN,14,3,16,20,328858,371778,13,25, , , , , , , , , , 
2021,652,NEMD,3,1,4,SUN,14,3,18,0,296922,320639,13,60, , , , , , , , , , 
2021,653,LISC,3,3,1,SUN,14,3,19,0,343051,373327,13,30, , , , , , , , , , 
2021,654,DCST,2,1,1,MON,15,3,0,52,233848,397867,1,40,2,7,1,1,4,1,2,1,1,1
2021,655,CCGL,3,1,1,MON,15,3,7,12,315559,440567,13,60, , , , , , , , , , 
2021,656,ARND,3,2,1,MON,15,3,13,45,349257,380124,13,30, , , , , , , , , , 
2021,657,ARBC,3,2,1,MON,15,3,20,45,307929,358421,13,30, , , , , , , , , , 
2021,658,NEMD,3,2,2,MON,15,3,21,25,347111,347228,13,60, , , , , , , , , , 
2021,659,BELC,3,2,1,MON,15,3,21,53,338157,373957,13,30, , , , , , , , , , 
2021,660,ARBC,3,2,1,TUE,16,3,2,48,300689,355375,13,30, , , , , , , , , , 
2021,661,ARND,3,2,1,TUE,16,3,12,48,347911,373868,1,40, , , , , , , , , , 
2021,662,ANTN,3,2,1,FRI,5,3,16,0,317346,385549,13,40, , , , , , , , , , 
2021,663,ANTN,3,2,2,TUE,16,3,13,27,314546,388922,13,60, , , , , , , , , , 
2021,664,FERO,3,2,1,TUE,16,3,14,55,229545,341205,13,60, , , , , , , , , , 
2021,665,BELC,3,2,1,TUE,16,3,12,25,333634,373331,13,30, , , , , , , , , , 
2021,666,LISC,3,2,2,TUE,16,3,15,37,326676,364175,13,30, , , , , , , , , , 
2021,667,ANTN,3,1,1,TUE,16,3,18,42,330533,392185,13,60, , , , , , , , , , 
2021,668,ARBC,3,2,1,TUE,16,3,21,59,306752,357232,13,30, , , , , , , , , , 
2021,669,LISC,2,2,3,WED,17,3,11,15,326645,373345,13,40,12,4,1,1,1,1,1,1,1,1
2021,670,ARND,3,2,3,WED,17,3,12,0,350938,379962,13,30, , , , , , , , , , 
2021,671,LISC,3,1,1,WED,17,3,13,42,337183,360137,13,60, , , , , , , , , , 
2021,672,ARND,3,4,1,WED,17,3,13,46,350425,360678,13,60, , , , , , , , , , 
2021,673,ARBC,3,2,2,WED,17,3,14,23,307311,358209,13,30, , , , , , , , , , 
2021,674,ARND,3,2,1,WED,17,3,14,46,347739,380053,11,60, , , , , , , , , , 
2021,675,MEAN,2,2,1,WED,17,3,14,40,320204,404714,13,60,1,1,1,1,2,1,1,1,1,1
2021,676,BELC,2,1,1,WED,17,3,14,45,332027,372745,13,30,2,7,1,9,1,1,1,1,1,1
2021,677,FERO,3,1,1,WED,17,3,16,0,238991,349591,13,60, , , , , , , , , , 
2021,678,MEAN,3,2,2,WED,17,3,22,48,313965,414819,13,40, , , , , , , , , , 
2021,679,ARBC,3,1,1,THU,18,3,0,5,306406,356574,13,40, , , , , , , , , , 
2021,680,BELC,3,3,1,THU,18,3,10,10,331436,377410,13,30, , , , , , , , , , 
2021,681,CCGL,3,2,1,THU,18,3,14,39,294791,425400,13,30, , , , , , , , , , 
2021,682,ANTN,2,2,1,THU,18,3,15,57,331336,383772,1,30,2,7,1,1,3,1,1,1,1,1
2021,683,MEAN,3,2,1,THU,18,3,17,1,341335,387892,13,30, , , , , , , , , , 
2021,684,NEMD,3,2,1,WED,17,3,17,0,348957,343997,13,30, , , , , , , , , , 
2021,685,MIDU,3,3,1,FRI,19,3,6,45,285132,382778,13,60, , , , , , , , , , 
2021,686,NEMD,2,3,2,FRI,19,3,10,10,351102,351190,13,60,10,7,1,1,2,1,1,1,1,1
2021,687,NEMD,3,2,1,THU,18,3,17,55,308726,325864,13,30, , , , , , , , , , 
2021,688,ARND,3,2,1,FRI,19,3,12,10,351103,380313,1,30, , , , , , , , , , 
2021,689,BELC,3,2,1,FRI,19,3,13,35,336078,372091,2,30, , , , , , , , , , 
2021,690,ARND,3,1,1,SAT,13,3,12,5,350314,379352,13,30, , , , , , , , , , 
2021,691,FERO,3,3,3,FRI,19,3,14,0,242392,377360,13,60, , , , , , , , , , 
2021,692,MEAN,3,2,1,THU,18,3,17,0,345424,390784,13,60, , , , , , , , , , 
2021,693,FERO,3,2,1,SAT,13,3,7,30,229586,361521,13,60, , , , , , , , , , 
2021,694,NEMD,3,4,1,FRI,19,3,20,10,307046,329854,11,70, , , , , , , , , , 
2021,695,MEAN,3,2,1,FRI,19,3,21,20,341134,388710,13,30, , , , , , , , , , 
2021,696,NEMD,3,3,1,FRI,19,3,22,29,307709,326829,13,30, , , , , , , , , , 
2021,697,BELC,3,2,3,FRI,19,3,12,45,337987,374458,13,30, , , , , , , , , , 
2021,698,BELC,3,1,1,SAT,20,3,10,6,331749,374457,13,30, , , , , , , , , , 
2021,699,ARND,3,2,1,SAT,20,3,11,0,349730,360849,13,30, , , , , , , , , , 
2021,700,MEAN,3,2,1,SAT,20,3,12,10,339977,402217,13,30, , , , , , , , , , 
2021,701,DCST,3,2,3,SAT,20,3,14,0,234257,398028,13,30, , , , , , , , , , 
2021,702,ANTN,3,2,1,SAT,20,3,14,35,330494,383076,1,30, , , , , , , , , , 
2021,703,MIDU,3,1,1,SAT,20,3,16,45,266476,352319,13,30, , , , , , , , , , 
2021,704,DCST,3,2,3,SAT,20,3,17,0,243434,417078,13,30, , , , , , , , , , 
2021,705,CCGL,2,1,2,SAT,20,3,20,24,261794,422158,13,50,1,1,1,1,4,1,1,1,1,1
2021,706,BELC,3,1,1,SAT,20,3,21,14,334204,375297,12,50, , , , , , , , , , 
2021,707,MEAN,2,2,2,SUN,21,3,12,56,338120,407960,13,60,1,1,1,1,2,8,1,1,1,1
2021,708,ARND,2,1,1,SUN,21,3,13,50,359360,377549,13,40,1,1,1,1,2,1,1,1,1,1
2021,709,NEMD,3,2,3,MON,22,3,11,15,321105,325709,13,60, , , , , , , , , , 
2021,710,LISC,3,2,1,MON,22,3,12,0,325751,364051,13,30, , , , , , , , , , 
2021,711,MEAN,3,1,1,MON,22,3,12,50,306506,400844,13,60, , , , , , , , , , 
2021,712,FERO,3,2,1,MON,22,3,13,29,246706,358946,13,60, , , , , , , , , , 
2021,713,LISC,3,2,1,FRI,19,3,16,35,316023,361288,14,60, , , , , , , , , , 
2021,714,CCGL,3,2,1,MON,22,3,15,47,267929,409296,13,60, , , , , , , , , , 
2021,715,ARBC,3,1,1,MON,22,3,20,8,305678,356064,13,40, , , , , , , , , , 
2021,716,BELC,3,2,1,TUE,23,3,1,50,334181,375124,14,30, , , , , , , , , , 
2021,717,DCST,3,2,2,TUE,23,3,9,50,245031,415833,13,30, , , , , , , , , , 
2021,718,DCST,3,2,1,TUE,23,3,10,0,240801,421065,13,60, , , , , , , , , , 
2021,719,LISC,2,1,1,TUE,23,3,11,23,336426,368081,13,60,1,1,1,1,2,1,10,1,1,1
2021,720,BELC,3,2,1,TUE,23,3,12,40,335772,373641,13,30, , , , , , , , , , 
2021,721,DCST,3,2,1,TUE,23,3,13,46,245170,415528,13,30, , , , , , , , , , 
2021,722,NEMD,3,2,1,TUE,23,3,14,35,338125,332670,13,40, , , , , , , , , , 
2021,723,MIDU,3,2,1,TUE,23,3,17,30,286761,361422,13,60, , , , , , , , , , 
2021,724,BELC,3,2,3,TUE,23,3,19,26,329675,371248,13,30, , , , , , , , , , 
2021,725,LISC,3,2,3,TUE,23,3,19,57,332326,366346,13,50, , , , , , , , , , 
2021,726,LISC,3,1,1,TUE,23,3,20,0,336384,369563,13,30, , , , , , , , , , 
2021,727,ARND,3,1,1,WED,24,3,2,10,361275,368268,13,60, , , , , , , , , , 
2021,728,NEMD,3,1,1,WED,24,3,7,47,341857,353180,13,60, , , , , , , , , , 
2021,729,NEMD,3,2,1,WED,24,3,8,11,301666,326462,13,60, , , , , , , , , , 
2021,730,DCST,3,2,2,WED,24,3,8,21,243174,420608,1,30, , , , , , , , , , 
2021,731,ARND,3,2,1,WED,24,3,13,0,360244,374902,13,60, , , , , , , , , , 
2021,732,ARBC,3,2,3,WED,24,3,13,25,305670,342988,13,60, , , , , , , , , , 
2021,733,MIDU,2,2,2,WED,24,3,13,30,279732,362171,13,30,6,7,1,1,1,2,2,1,1,1
2021,734,ARND,3,2,2,WED,24,3,15,40,349335,379536,13,30, , , , , , , , , , 
2021,735,DCST,3,1,1,WED,24,3,14,15,244182,416387,13,30, , , , , , , , , , 
2021,736,ANTN,3,2,1,WED,24,3,16,28,318281,396334,13,60, , , , , , , , , , 
2021,737,ARND,3,2,1,WED,24,3,18,5,343438,364008,13,40, , , , , , , , , , 
2021,738,BELC,3,2,3,WED,24,3,19,46,332294,374027,13,30, , , , , , , , , , 
2021,739,CCGL,3,2,3,THU,25,3,8,45,291763,427790,13,60, , , , , , , , , , 
2021,740,MEAN,3,2,1,THU,25,3,8,49,318401,399301,13,30, , , , , , , , , , 
2021,741,BELC,3,2,3,WED,24,3,14,0,335942,373877,13,30, , , , , , , , , , 
2021,742,ANTN,3,2,2,THU,25,3,13,18,317097,386687,13,40, , , , , , , , , , 
2021,743,ANTN,3,1,1,THU,25,3,16,5,318386,384216,13,60, , , , , , , , , , 
2021,744,LISC,3,2,2,THU,25,3,16,10,324087,363827,13,40, , , , , , , , , , 
2021,745,MEAN,3,2,1,THU,25,3,16,0,311121,402880,11,40, , , , , , , , , , 
2021,746,BELC,3,2,1,THU,25,3,17,24,331064,373520,13,30, , , , , , , , , , 
2021,747,BELC,2,2,1,THU,25,3,16,40,333818,374226,13,20,12,7,1,1,1,2,2,1,1,2
2021,748,FERO,3,2,1,THU,25,3,17,50,245529,372708,13,30, , , , , , , , , , 
2021,749,BELC,3,2,1,THU,25,3,18,40,336695,374760,13,30, , , , , , , , , , 
2021,750,FERO,3,1,1,THU,25,3,20,35,221637,368467,13,60, , , , , , , , , , 
2021,751,DCST,3,1,1,THU,25,3,21,20,242347,417446,13,30, , , , , , , , , , 
2021,752,ARND,3,2,1,FRI,26,3,10,5,350040,379358,11,30, , , , , , , , , , 
2021,753,BELC,3,1,1,FRI,26,3,11,0,330054,371310,13,30, , , , , , , , , , 
2021,754,FERO,3,2,1,FRI,26,3,11,25,234753,338875,13,60, , , , , , , , , , 
2021,755,ARBC,3,2,1,FRI,26,3,12,56,314041,345282,13,40, , , , , , , , , , 
2021,756,ARBC,3,1,2,FRI,26,3,13,41,295899,350037,13,60, , , , , , , , , , 
2021,757,ARBC,3,2,1,FRI,26,3,16,35,299616,355111,13,40, , , , , , , , , , 
2021,758,BELC,3,2,3,FRI,26,3,16,30,340468,373970,13,30, , , , , , , , , , 
2021,759,CCGL,3,2,1,FRI,26,3,16,38,290960,424624,13,60, , , , , , , , , , 
2021,760,BELC,3,2,1,FRI,26,3,17,0,335603,374360,13,30, , , , , , , , , , 
2021,761,BELC,3,2,1,FRI,26,3,17,0,327804,369444,13,30, , , , , , , , , , 
2021,762,DCST,3,2,4,FRI,26,3,17,27,244082,420890,13,40, , , , , , , , , , 
2021,763,ARND,3,2,1,FRI,26,3,18,20,364414,357634,13,60, , , , , , , , , , 
2021,764,DCST,3,1,1,SAT,27,3,2,18,252309,421055,13,60, , , , , , , , , , 
2021,765,DCST,3,2,1,SAT,27,3,11,25,233797,394619,13,60, , , , , , , , , , 
2021,766,FERO,3,1,1,SAT,27,3,11,29,223218,344323,13,30, , , , , , , , , , 
2021,767,DCST,3,2,1,SAT,27,3,12,20,234168,397403,13,30, , , , , , , , , , 
2021,768,MEAN,3,2,1,SAT,27,3,12,35,336310,385716,13,30, , , , , , , , , , 
2021,769,NEMD,3,2,1,SAT,27,3,13,31,309009,323451,13,60, , , , , , , , , , 
2021,770,ANTN,3,2,3,SAT,27,3,17,0,331978,382023,13,30, , , , , , , , , , 
2021,771,NEMD,3,2,2,SAT,27,3,21,4,340802,340400,13,60, , , , , , , , , , 
2021,772,DCST,3,2,2,SAT,27,3,20,50,229227,380024,13,60, , , , , , , , , , 
2021,773,CCGL,3,2,2,SAT,27,3,21,37,271699,424658,13,60, , , , , , , , , , 
2021,774,BELC,3,2,1,FRI,26,3,16,0,339668,373959,13,30, , , , , , , , , , 
2021,775,DCST,2,2,1,SUN,28,3,16,7,253372,419163,13,60,1,1,1,1,2,5,2,1,1,1
2021,776,NEMD,3,2,1,SUN,28,3,16,0,346699,342181,13,60, , , , , , , , , , 
2021,777,DCST,3,2,2,SUN,28,3,18,10,234985,390443,13,60, , , , , , , , , , 
2021,778,MEAN,2,1,2,SUN,28,3,19,34,339409,402515,11,40,1,1,1,1,1,1,1,1,1,1
2021,779,DCST,3,2,2,SUN,28,3,20,40,242836,416213,13,30, , , , , , , , , , 
2021,780,BELC,3,2,1,MON,29,3,6,51,332817,377516,13,30, , , , , , , , , , 
2021,781,LISC,3,1,1,MON,29,3,10,27,318248,361495,13,30, , , , , , , , , , 
2021,782,DCST,3,2,1,TUE,23,3,15,15,243461,416320,13,30, , , , , , , , , , 
2021,783,LISC,3,2,3,MON,29,3,13,30,327728,367896,13,30, , , , , , , , , , 
2021,784,BELC,3,1,1,MON,29,3,14,15,333400,375195,13,30, , , , , , , , , , 
2021,785,ARBC,2,2,2,MON,29,3,16,5,300699,349969,13,60,12,7,1,1,2,1,1,1,1,1
2021,786,BELC,3,2,1,MON,29,3,17,0,330192,370331,13,30, , , , , , , , , , 
2021,787,BELC,3,1,1,MON,29,3,15,0,334753,371533,13,30, , , , , , , , , , 
2021,788,BELC,3,2,1,MON,29,3,18,35,335727,373676,13,30, , , , , , , , , , 
2021,789,ANTN,3,2,1,MON,29,3,6,20,329336,382881,13,30, , , , , , , , , , 
2021,790,ARBC,2,1,1,MON,29,3,19,0,299876,352425,13,60,1,1,1,1,1,1,1,1,1,1
2021,791,BELC,3,2,2,MON,29,3,19,30,335773,373640,13,30, , , , , , , , , , 
2021,792,BELC,2,2,2,MON,29,3,20,8,335592,374376,13,30,12,3,1,11,4,1,1,1,1,1
2021,793,ARBC,3,2,1,TUE,30,3,8,7,296987,355699,13,30, , , , , , , , , , 
2021,794,BELC,3,2,2,TUE,30,3,9,20,332714,374784,13,30, , , , , , , , , , 
2021,795,FERO,3,1,1,MON,29,3,9,45,245747,372763,13,30, , , , , , , , , , 
2021,796,ANTN,3,2,4,TUE,30,3,15,7,323466,393260,13,60, , , , , , , , , , 
2021,797,ANTN,3,2,2,TUE,30,3,15,29,330534,383117,13,30, , , , , , , , , , 
2021,798,ARBC,3,2,1,TUE,30,3,16,37,319940,333697,13,30, , , , , , , , , , 
2021,799,BELC,3,2,1,TUE,30,3,17,5,333403,375776,13,30, , , , , , , , , , 
2021,800,ARND,3,2,1,TUE,30,3,17,20,352811,381424,13,30, , , , , , , , , , 
2021,801,ARBC,3,2,2,TUE,30,3,18,10,300241,353381,13,30, , , , , , , , , , 
2021,802,FERO,3,2,1,TUE,30,3,20,40,245964,372812,1,30, , , , , , , , , , 
2021,803,ARBC,1,3,4,WED,31,3,4,47,310479,361787,12,70,1,1,1,1,6,1,1,1,1,1
2021,804,MIDU,3,2,2,WED,31,3,9,38,282061,377645,13,30, , , , , , , , , , 
2021,805,NEMD,3,2,2,TUE,30,3,20,5,348656,344607,13,30, , , , , , , , , , 
2021,806,CCGL,3,2,1,TUE,30,3,15,45,269520,418579,13,60, , , , , , , , , , 
2021,807,ARND,3,2,1,WED,31,3,12,43,353916,370530,13,60, , , , , , , , , , 
2021,808,BELC,3,1,1,WED,31,3,13,10,332265,373098,13,30, , , , , , , , , , 
2021,809,DCST,3,1,3,WED,31,3,11,0,248171,413013,13,30, , , , , , , , , , 
2021,810,ANTN,3,2,2,WED,31,3,14,37,313609,390043,1,60, , , , , , , , , , 
2021,811,BELC,3,2,1,WED,31,3,17,25,328567,371636,13,30, , , , , , , , , , 
2021,812,MIDU,3,1,1,WED,31,3,21,15,281816,360072,1,60, , , , , , , , , , 
2021,813,DCST,3,1,1,WED,31,3,23,10,234189,392649,13,60, , , , , , , , , , 
2021,814,LISC,3,2,3,THU,1,4,7,35,317049,362014,13,60, , , , , , , , , , 
2021,815,ARND,3,1,1,THU,1,4,10,22,349086,374325,13,30, , , , , , , , , , 
2021,816,ARBC,3,2,3,THU,1,4,11,37,308283,358298,13,30, , , , , , , , , , 
2021,817,CCGL,2,2,5,THU,1,4,11,45,312962,440251,13,60,12,7,1,1,2,1,1,1,1,1
2021,818,DCST,3,2,5,THU,1,4,12,0,243821,418709,13,30, , , , , , , , , , 
2021,819,BELC,3,1,1,THU,1,4,12,25,329555,372098,13,30, , , , , , , , , , 
2021,820,DCST,3,1,1,THU,1,4,13,25,242847,419100,13,30, , , , , , , , , , 
2021,821,BELC,3,2,1,THU,1,4,13,40,339864,373455,13,30, , , , , , , , , , 
2021,822,ARND,3,2,2,THU,1,4,14,7,350157,375841,13,30, , , , , , , , , , 
2021,823,DCST,3,2,1,THU,1,4,14,30,243576,417066,13,30, , , , , , , , , , 
2021,824,BELC,3,1,1,THU,1,4,14,0,336448,374684,13,30, , , , , , , , , , 
2021,825,BELC,2,2,1,THU,1,4,15,13,340108,374013,13,30,12,7,1,1,1,1,1,1,1,1
2021,826,ARBC,3,2,2,THU,1,4,16,13,319848,336405,13,60, , , , , , , , , , 
2021,827,ARND,1,2,1,THU,1,4,16,47,356497,373406,13,60,6,4,1,1,2,1,1,1,1,1
2021,828,FERO,3,2,1,THU,1,4,16,55,244089,360988,13,40, , , , , , , , , , 
2021,829,BELC,2,3,2,THU,1,4,17,2,335811,373358,13,30,1,1,1,1,1,1,1,1,1,1
2021,830,ANTN,3,2,1,THU,1,4,17,8,331116,381783,13,30, , , , , , , , , , 
2021,831,NEMD,3,2,1,THU,1,4,17,30,308449,325921,13,30, , , , , , , , , , 
2021,832,DCST,3,2,1,THU,1,4,17,53,243817,415934,13,30, , , , , , , , , , 
2021,833,CCGL,3,2,2,THU,1,4,18,15,268574,423176,13,40, , , , , , , , , , 
2021,834,CCGL,3,1,1,THU,1,4,18,39,295246,425819,1,30, , , , , , , , , , 
2021,835,FERO,2,2,2,THU,1,4,19,12,222962,328809,13,60,8,7,1,1,2,1,1,1,1,1
2021,836,MEAN,3,2,3,THU,1,4,18,15,311058,401323,13,30, , , , , , , , , , 
2021,837,ARBC,3,1,2,THU,1,4,21,30,300742,343802,13,60, , , , , , , , , , 
2021,838,NEMD,3,2,1,FRI,2,4,7,30,309799,333212,13,60, , , , , , , , , , 
2021,839,BELC,2,1,1,FRI,2,4,7,34,329842,372146,13,30,1,1,2,11,2,8,1,1,1,1
2021,840,CCGL,3,2,1,FRI,2,4,9,24,296647,431427,13,60, , , , , , , , , , 
2021,841,ARBC,3,2,1,FRI,2,4,9,30,287541,345360,13,30, , , , , , , , , , 
2021,842,ARND,2,2,1,FRI,2,4,10,50,349285,374131,13,30,12,7,1,12,1,1,1,1,1,1
2021,843,BELC,3,2,1,TUE,16,3,16,0,331171,373496,13,30, , , , , , , , , , 
2021,844,MEAN,3,1,1,FRI,2,4,12,30,340425,403605,13,30, , , , , , , , , , 
2021,845,CCGL,3,2,1,THU,1,4,10,28,295301,427733,13,60, , , , , , , , , , 
2021,846,BELC,3,1,1,THU,1,4,18,0,332464,375930,13,30, , , , , , , , , , 
2021,847,ARBC,3,1,1,FRI,2,4,15,22,306606,357847,13,50, , , , , , , , , , 
2021,848,NEMD,3,2,1,FRI,2,4,15,43,308562,325968,13,30, , , , , , , , , , 
2021,849,LISC,3,3,2,FRI,2,4,15,58,332132,359219,13,50, , , , , , , , , , 
2021,850,ARND,3,2,3,FRI,2,4,16,10,359851,351232,13,30, , , , , , , , , , 
2021,851,CCGL,3,1,1,FRI,2,4,16,15,286527,432763,1,30, , , , , , , , , , 
2021,852,ANTN,3,2,1,FRI,2,4,18,10,332219,384348,13,30, , , , , , , , , , 
2021,853,BELC,3,1,1,FRI,2,4,18,20,330343,373902,13,30, , , , , , , , , , 
2021,854,ARND,3,1,1,FRI,2,4,17,20,341084,378946,13,30, , , , , , , , , , 
2021,855,LISC,3,2,3,FRI,2,4,18,50,325506,363991,13,30, , , , , , , , , , 
2021,856,FERO,3,2,2,FRI,2,4,19,40,251473,364549,13,60, , , , , , , , , , 
2021,857,BELC,3,2,1,FRI,2,4,20,20,330107,373647,13,30, , , , , , , , , , 
2021,858,DCST,2,1,2,SAT,3,4,0,0,242389,417956,13,30,1,1,1,1,4,1,1,1,1,1
2021,859,BELC,3,1,1,FRI,2,4,14,25,333623,374066,13,20, , , , , , , , , , 
2021,860,ARBC,3,2,2,SAT,3,4,10,0,315789,341910,13,60, , , , , , , , , , 
2021,861,MEAN,3,2,2,SAT,3,4,13,20,340086,403841,13,40, , , , , , , , , , 
2021,862,MIDU,3,2,1,SAT,3,4,13,30,275390,358486,13,60, , , , , , , , , , 
2021,863,MEAN,2,2,1,SAT,3,4,14,21,345561,395273,13,60,1,1,1,1,2,1,1,1,2,1
2021,864,ANTN,3,2,2,SAT,3,4,14,27,333913,382239,13,40, , , , , , , , , , 
2021,865,BELC,2,2,1,SAT,3,4,15,5,339374,373939,13,30,12,7,1,1,1,1,1,1,1,1
2021,866,LISC,1,2,1,SAT,3,4,15,20,318744,360197,13,60,10,7,1,1,2,1,1,1,1,1
2021,867,DCST,3,2,1,SAT,3,4,15,46,242806,419398,13,40, , , , , , , , , , 
2021,868,FERO,3,2,1,SAT,3,4,16,10,262428,378635,13,60, , , , , , , , , , 
2021,869,ARBC,3,3,1,SAT,3,4,16,40,301383,352092,13,30, , , , , , , , , , 
2021,870,BELC,1,1,2,SAT,3,4,18,12,330657,373794,13,30,1,1,1,1,1,1,1,1,1,1
2021,871,ANTN,3,2,3,SAT,3,4,22,50,317607,385938,13,30, , , , , , , , , , 
2021,872,NEMD,3,1,1,SUN,4,4,9,8,338821,334304,13,60, , , , , , , , , , 
2021,873,CCGL,3,3,2,SUN,4,4,11,31,290777,437098,13,60, , , , , , , , , , 
2021,874,FERO,3,1,1,SAT,3,4,22,0,237323,373192,13,60, , , , , , , , , , 
2021,875,CCGL,3,2,1,SUN,4,4,13,45,284147,431043,13,30, , , , , , , , , , 
2021,876,CCGL,3,2,1,SUN,4,4,13,0,285476,441083,13,30, , , , , , , , , , 
2021,877,CCGL,3,2,1,SUN,4,4,15,51,269223,409220,13,30, , , , , , , , , , 
2021,878,BELC,3,2,1,SUN,4,4,16,30,336275,374891,11,50, , , , , , , , , , 
2021,879,ANTN,3,2,1,SUN,4,4,16,56,325192,396224,13,60, , , , , , , , , , 
2021,880,CCGL,3,1,1,SUN,4,4,23,51,264054,422667,13,60, , , , , , , , , , 
2021,881,BELC,3,2,1,MON,5,4,11,10,332843,371014,13,30, , , , , , , , , , 
2021,882,CCGL,3,2,1,MON,5,4,0,1,323923,425536,13,60, , , , , , , , , , 
2021,883,ANTN,3,1,1,MON,5,4,13,40,299806,390419,11,70, , , , , , , , , , 
2021,884,ANTN,2,2,4,MON,5,4,14,34,329729,389815,13,40,1,1,1,1,1,1,1,1,1,1
2021,885,BELC,3,2,6,MON,5,4,14,30,327074,372794,13,60, , , , , , , , , , 
2021,886,ARND,2,1,2,MON,5,4,16,4,351514,371796,13,60,10,7,1,1,2,1,1,1,1,1
2021,887,NEMD,2,1,1,MON,5,4,18,12,324057,314881,13,60,10,7,1,1,2,1,1,1,1,1
2021,888,LISC,3,1,1,MON,5,4,19,30,324261,359280,13,30, , , , , , , , , , 
2021,889,ANTN,3,1,3,MON,5,4,19,30,330989,385949,1,60, , , , , , , , , , 
2021,890,CCGL,3,1,1,TUE,6,4,7,30,274495,423300,13,60, , , , , , , , , , 
2021,891,NEMD,3,2,1,TUE,6,4,11,25,346747,347659,13,60, , , , , , , , , , 
2021,892,NEMD,3,2,1,TUE,6,4,13,20,320392,332078,13,60, , , , , , , , , , 
2021,893,BELC,3,2,1,TUE,6,4,17,30,331909,372449,13,30, , , , , , , , , , 
2021,894,ARBC,3,2,1,TUE,6,4,21,27,308572,359536,13,30, , , , , , , , , , 
2021,895,CCGL,3,2,2,TUE,6,4,23,0,269504,420339,13,60, , , , , , , , , , 
2021,896,MIDU,3,2,1,WED,7,4,8,30,247255,352806,13,60, , , , , , , , , , 
2021,897,ANTN,3,2,1,WED,7,4,14,5,300479,392088,13,40, , , , , , , , , , 
2021,898,DCST,3,4,4,WED,7,4,14,40,246615,418531,11,50, , , , , , , , , , 
2021,899,BELC,3,2,1,WED,7,4,15,29,332937,373560,11,50, , , , , , , , , , 
2021,900,DCST,3,2,1,WED,7,4,17,52,243534,420141,13,30, , , , , , , , , , 
2021,901,ARND,3,2,1,WED,7,4,7,30,344709,371288,13,60, , , , , , , , , , 
2021,902,LISC,3,2,1,WED,7,4,18,50,342710,374573,13,30, , , , , , , , , , 
2021,903,BELC,3,2,2,WED,7,4,19,35,328092,370167,13,40, , , , , , , , , , 
2021,904,BELC,3,2,4,WED,7,4,23,55,328789,371628,13,30, , , , , , , , , , 
2021,905,BELC,3,1,1,THU,8,4,4,45,331457,375753,13,30, , , , , , , , , , 
2021,906,BELC,3,1,1,THU,8,4,13,13,335469,373892,13,30, , , , , , , , , , 
