a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2020,2012,ARBC,3,2,1,SAT,4,7,19,57,287517,345811,13,30, , , , , , , , , , 
2020,2013,MEAN,3,2,1,SAT,4,7,20,45,335568,402998,13,60, , , , , , , , , , 
2020,2014,CCGL,3,2,1,SUN,5,7,1,0,269347,409655,13,30, , , , , , , , , , 
2020,2015,NEMD,3,2,1,SAT,4,7,18,10,337469,321081,13,60, , , , , , , , , , 
2020,2016,CCGL,3,2,3,SUN,5,7,12,30,292866,439362,13,60, , , , , , , , , , 
2020,2017,ARBC,3,2,2,SUN,5,7,13,0,323100,348716,13,60, , , , , , , , , , 
2020,2018,ARND,3,2,2,SUN,5,7,15,55,342528,380696,13,50, , , , , , , , , , 
2020,2019,DCST,3,1,1,MON,29,6,12,0,252351,420632,13,60, , , , , , , , , , 
2020,2020,ANTN,3,2,1,SUN,5,7,17,17,319625,377850,13,60, , , , , , , , , , 
2020,2021,NEMD,3,1,1,SUN,5,7,17,59,337070,350670,13,60, , , , , , , , , , 
2020,2022,FERO,3,1,2,SUN,5,7,18,40,236145,349100,13,60, , , , , , , , , , 
2020,2023,ARBC,3,2,2,SUN,5,7,16,30,299562,348710,13,60, , , , , , , , , , 
2020,2024,CCGL,3,2,6,SUN,5,7,15,41,284444,431231,13,30, , , , , , , , , , 
2020,2025,NEMD,3,1,2,MON,6,7,6,40,309701,331531,13,60, , , , , , , , , , 
2020,2026,BELC,3,2,1,MON,6,7,8,15,333951,375145,11,50, , , , , , , , , , 
2020,2027,BELC,3,2,2,MON,6,7,10,10,334377,374366,13,30, , , , , , , , , , 
2020,2028,ARBC,3,2,1,MON,6,7,10,58,288908,346415,13,30, , , , , , , , , , 
2020,2029,BELC,3,2,1,MON,6,7,14,34,337437,374025,13,30, , , , , , , , , , 
2020,2030,BELC,3,2,4,MON,6,7,17,0,334193,377894,13,30, , , , , , , , , , 
2020,2031,BELC,3,2,1,MON,6,7,19,45,332656,373459,11,50, , , , , , , , , , 
2020,2032,MEAN,3,2,1,MON,6,7,21,47,311939,407166,13,60, , , , , , , , , , 
2020,2033,BELC,3,2,2,TUE,7,7,0,30,334753,374488,13,30, , , , , , , , , , 
2020,2034,ARND,3,1,1,TUE,7,7,8,55,348883,373096,13,30, , , , , , , , , , 
2020,2035,FERO,3,2,1,TUE,7,7,10,36,246797,369754,13,60, , , , , , , , , , 
2020,2036,ARND,3,2,2,TUE,7,7,14,50,349502,374142,13,30, , , , , , , , , , 
2020,2037,NEMD,3,3,4,TUE,7,7,16,0,337557,332293,13,30, , , , , , , , , , 
2020,2038,BELC,2,3,1,TUE,7,7,16,28,334591,372023,13,30,12,7,1,12,1,1,1,1,1,1
2020,2039,ARND,3,2,1,TUE,7,7,19,12,352086,379600,13,30, , , , , , , , , , 
2020,2040,MIDU,2,2,2,TUE,7,7,19,15,263931,355793,13,60,12,7,1,1,2,1,1,1,1,1
2020,2041,BELC,2,2,1,TUE,7,7,20,30,336409,374089,13,20,10,7,1,11,1,1,1,1,1,1
2020,2042,ANTN,3,1,1,TUE,7,7,21,34,328020,386903,13,60, , , , , , , , , , 
2020,2043,NEMD,3,1,1,WED,8,7,0,43,355908,342701,13,60, , , , , , , , , , 
2020,2044,CCGL,3,2,2,WED,8,7,12,6,268955,423178,13,60, , , , , , , , , , 
2020,2045,NEMD,3,2,3,WED,8,7,12,15,327529,338253,13,60, , , , , , , , , , 
2020,2046,BELC,3,2,1,WED,8,7,11,40,334030,375209,11,50, , , , , , , , , , 
2020,2047,ARBC,3,2,3,WED,8,7,12,59,319470,347717,13,60, , , , , , , , , , 
2020,2048,ANTN,3,2,1,WED,8,7,13,35,306729,389332,12,60, , , , , , , , , , 
2020,2049,DCST,3,1,1,WED,8,7,15,12,244328,403387,13,60, , , , , , , , , , 
2020,2050,NEMD,1,2,2,WED,8,7,15,40,341113,359122,13,30,1,1,1,1,1,2,2,1,1,1
2020,2051,DCST,3,1,1,WED,8,7,15,55,243293,417970,13,30, , , , , , , , , , 
2020,2052,ARBC,3,1,1,WED,8,7,16,0,304663,346713,13,60, , , , , , , , , , 
2020,2053,FERO,3,1,1,SAT,4,7,1,0,235070,347749,13,30, , , , , , , , , , 
2020,2054,BELC,3,2,1,WED,8,7,21,0,335930,374313,13,30, , , , , , , , , , 
2020,2055,MEAN,3,2,3,THU,9,7,8,43,315338,402732,13,60, , , , , , , , , , 
2020,2056,ARBC,3,2,1,THU,9,7,9,15,306660,360718,14,70, , , , , , , , , , 
2020,2057,MEAN,3,2,1,THU,9,7,8,7,335051,387038,13,60, , , , , , , , , , 
2020,2058,CCGL,3,2,1,THU,9,7,13,0,294179,440332,13,30, , , , , , , , , , 
2020,2059,ARBC,3,2,1,THU,9,7,15,11,303444,353197,13,60, , , , , , , , , , 
2020,2060,CCGL,3,2,2,THU,9,7,15,55,283382,429711,13,60, , , , , , , , , , 
2020,2061,ARBC,3,2,1,THU,9,7,16,35,306661,360722,14,70, , , , , , , , , , 
2020,2062,LISC,2,2,3,THU,9,7,17,43,327424,352886,13,60,6,4,1,1,2,1,1,1,1,1
2020,2063,MIDU,3,2,3,THU,9,7,17,50,285904,383634,13,30, , , , , , , , , , 
2020,2064,FERO,3,2,1,THU,9,7,18,10,224859,356135,13,60, , , , , , , , , , 
2020,2065,ANTN,3,2,1,THU,9,7,17,30,330414,383133,1,30, , , , , , , , , , 
2020,2066,MEAN,3,2,2,THU,9,7,19,33,311139,402392,13,30, , , , , , , , , , 
2020,2067,MEAN,2,1,1,THU,9,7,20,13,311824,406448,13,60,1,1,1,1,2,10,1,1,1,1
2020,2068,BELC,3,2,1,THU,9,7,20,45,332459,374182,13,30, , , , , , , , , , 
2020,2069,FERO,3,1,1,FRI,10,7,10,35,212262,336063,13,60, , , , , , , , , , 
2020,2070,LISC,3,3,2,FRI,10,7,13,0,313168,369566,13,60, , , , , , , , , , 
2020,2071,NEMD,3,2,1,FRI,10,7,14,40,310577,328976,13,60, , , , , , , , , , 
2020,2072,ARND,3,2,3,FRI,10,7,15,28,361384,368561,13,60, , , , , , , , , , 
2020,2073,FERO,3,2,1,FRI,10,7,15,47,259520,382768,13,30, , , , , , , , , , 
2020,2074,CCGL,3,2,2,FRI,10,7,17,0,266486,409117,13,60, , , , , , , , , , 
2020,2075,ARND,3,2,2,FRI,10,7,17,58,341556,380112,13,50, , , , , , , , , , 
2020,2076,BELC,3,2,1,FRI,10,7,16,30,332259,369456,13,50, , , , , , , , , , 
2020,2077,DCST,2,2,1,FRI,10,7,19,41,247539,418839,13,60,12,4,1,1,2,1,2,1,1,1
2020,2078,FERO,3,2,1,FRI,10,7,20,6,247175,373514,13,30, , , , , , , , , , 
2020,2079,MIDU,3,2,1,FRI,10,7,14,0,285985,407959,13,60, , , , , , , , , , 
2020,2080,LISC,2,1,1,SAT,11,7,2,26,313305,370311,13,70,1,1,1,1,6,1,1,1,1,1
2020,2081,DCST,3,1,1,SAT,11,7,2,37,246579,413756,13,60, , , , , , , , , , 
2020,2082,BELC,3,1,2,SAT,11,7,3,21,330916,372649,13,30, , , , , , , , , , 
2020,2083,MIDU,2,1,1,SAT,11,7,6,45,295829,392046,13,60,1,1,1,1,2,1,1,1,1,1
2020,2084,ARND,3,1,1,SAT,11,7,6,58,360104,356970,13,60, , , , , , , , , , 
2020,2085,ARND,3,2,2,SAT,11,7,13,0,357441,371355,13,60, , , , , , , , , , 
2020,2086,MIDU,3,2,1,SAT,11,7,19,30,269555,371874,13,60, , , , , , , , , , 
2020,2087,MEAN,3,2,2,SAT,11,7,22,29,330013,416715,13,60, , , , , , , , , , 
2020,2088,CCGL,2,1,1,SUN,12,7,1,0,311204,434006,13,30,1,1,1,1,1,9,1,1,1,1
2020,2089,DCST,3,1,1,SUN,12,7,7,36,233941,395618,1,30, , , , , , , , , , 
2020,2090,BELC,3,2,1,SUN,12,7,11,26,334233,375264,14,30, , , , , , , , , , 
2020,2091,NEMD,3,2,1,SUN,12,7,14,15,290016,314336,13,60, , , , , , , , , , 
2020,2092,MIDU,2,2,3,SUN,12,7,14,30,280380,373467,13,60,12,7,1,1,2,1,1,1,1,1
2020,2093,LISC,3,2,1,SUN,12,7,18,10,332766,366956,13,50, , , , , , , , , , 
2020,2094,LISC,3,3,4,SUN,12,7,19,15,326056,369905,13,30, , , , , , , , , , 
2020,2095,BELC,3,3,2,SUN,12,7,23,10,336676,374175,13,30, , , , , , , , , , 
2020,2096,MEAN,3,1,1,MON,13,7,0,15,337659,401538,13,30, , , , , , , , , , 
2020,2097,MIDU,3,1,2,MON,13,7,11,22,276603,352207,13,60, , , , , , , , , , 
2020,2098,CCGL,3,2,1,MON,13,7,12,20,295247,425817,1,30, , , , , , , , , , 
2020,2099,NEMD,3,2,3,MON,13,7,12,54,354332,337299,13,60, , , , , , , , , , 
2020,2100,BELC,3,2,1,MON,13,7,13,12,339519,373949,13,30, , , , , , , , , , 
2020,2101,ARND,3,1,1,MON,13,7,13,20,350983,379791,13,30, , , , , , , , , , 
2020,2102,BELC,2,1,1,MON,13,7,18,40,332616,372129,13,30,12,3,1,11,1,1,1,1,1,1
2020,2103,CCGL,3,2,1,MON,13,7,11,0,286991,439977,13,30, , , , , , , , , , 
2020,2104,ANTN,3,2,1,MON,13,7,17,30,315042,385905,13,30, , , , , , , , , , 
2020,2105,LISC,3,1,1,MON,13,7,21,0,321226,372148,13,60, , , , , , , , , , 
2020,2106,LISC,3,2,1,MON,13,7,21,46,330879,360787,13,60, , , , , , , , , , 
2020,2107,ANTN,3,2,2,TUE,14,7,1,40,332852,384860,13,30, , , , , , , , , , 
2020,2108,CCGL,2,1,1,TUE,14,7,4,57,288440,433339,13,60,1,1,1,1,2,1,2,1,1,1
2020,2109,LISC,3,2,2,TUE,14,7,7,54,335911,367811,13,30, , , , , , , , , , 
2020,2110,BELC,3,2,3,TUE,14,7,11,5,333459,374321,13,30, , , , , , , , , , 
2020,2111,MIDU,3,1,1,TUE,14,7,14,54,279084,361660,13,60, , , , , , , , , , 
2020,2112,BELC,3,2,2,TUE,14,7,16,15,336173,373053,13,30, , , , , , , , , , 
2020,2113,ARBC,2,1,1,TUE,14,7,18,32,305463,344214,13,60,1,1,1,1,2,2,2,1,1,1
2020,2114,NEMD,3,6,1,TUE,14,7,19,4,335073,337297,13,30, , , , , , , , , , 
2020,2115,FERO,3,3,2,TUE,14,7,19,28,245373,376467,13,60, , , , , , , , , , 
2020,2116,MIDU,1,2,2,TUE,14,7,21,5,286591,362713,13,60,1,1,1,1,2,1,2,1,1,1
2020,2117,ARND,3,1,1,TUE,14,7,21,40,351531,371752,13,60, , , , , , , , , , 
2020,2118,BELC,3,1,1,WED,15,7,11,0,327833,370055,13,30, , , , , , , , , , 
2020,2119,ANTN,3,3,2,WED,15,7,12,21,319198,383587,13,60, , , , , , , , , , 
2020,2120,ARBC,3,2,1,WED,15,7,13,10,301693,346057,13,60, , , , , , , , , , 
2020,2121,MIDU,3,2,1,WED,15,7,14,50,281089,378252,13,30, , , , , , , , , , 
2020,2122,LISC,3,2,1,WED,15,7,15,50,325880,362198,1,40, , , , , , , , , , 
2020,2123,CCGL,3,2,1,WED,15,7,19,45,303151,444144,13,60, , , , , , , , , , 
2020,2124,BELC,3,2,2,WED,15,7,22,50,336876,372532,13,30, , , , , , , , , , 
2020,2125,DCST,3,2,3,THU,16,7,0,41,243854,415969,13,30, , , , , , , , , , 
2020,2126,BELC,3,2,1,THU,16,7,10,15,331162,371119,13,30, , , , , , , , , , 
2020,2127,ANTN,2,3,3,THU,16,7,10,55,315725,387983,13,40,6,3,1,11,2,1,1,1,1,1
2020,2128,MEAN,3,2,1,THU,16,7,18,12,309323,401349,13,30, , , , , , , , , , 
2020,2129,BELC,3,2,2,THU,16,7,18,22,332175,372695,13,30, , , , , , , , , , 
2020,2130,FERO,2,2,1,FRI,17,7,8,10,248923,370274,13,60,1,1,1,1,1,2,2,1,1,1
2020,2131,ANTN,3,2,2,FRI,17,7,10,38,329995,391538,13,60, , , , , , , , , , 
2020,2132,FERO,3,1,1,FRI,17,7,11,3,234961,345828,13,60, , , , , , , , , , 
2020,2133,ARND,3,3,2,FRI,17,7,11,27,345216,368779,13,30, , , , , , , , , , 
2020,2134,NEMD,3,1,1,FRI,17,7,13,36,336591,352306,13,30, , , , , , , , , , 
2020,2135,ANTN,3,1,1,FRI,17,7,15,29,315244,394765,13,60, , , , , , , , , , 
2020,2136,ARND,3,2,1,THU,9,7,20,30,359061,379894,2,30, , , , , , , , , , 
2020,2137,ANTN,3,4,5,FRI,17,7,16,13,330210,382481,13,40, , , , , , , , , , 
2020,2138,ANTN,3,2,1,FRI,17,7,17,5,309794,389528,13,60, , , , , , , , , , 
2020,2139,ARBC,3,2,2,FRI,17,7,17,52,274773,338486,13,60, , , , , , , , , , 
2020,2140,LISC,3,2,2,FRI,17,7,18,0,321990,362906,13,60, , , , , , , , , , 
2020,2141,ARBC,3,1,1,FRI,17,7,18,50,283250,333042,13,60, , , , , , , , , , 
2020,2142,ARND,3,1,1,FRI,17,7,19,35,352529,378750,13,60, , , , , , , , , , 
2020,2143,BELC,3,2,1,FRI,17,7,20,26,337607,375204,13,30, , , , , , , , , , 
2020,2144,BELC,2,1,1,FRI,17,7,22,30,333401,375790,13,30,12,7,1,1,4,2,2,1,1,1
2020,2145,ANTN,3,1,1,SAT,18,7,4,24,321954,385023,1,40, , , , , , , , , , 
2020,2146,MIDU,3,2,2,SAT,18,7,9,44,277911,365489,13,60, , , , , , , , , , 
2020,2147,BELC,3,1,1,SAT,18,7,10,9,337920,371710,13,30, , , , , , , , , , 
2020,2148,ARND,3,2,2,FRI,17,7,16,20,349071,374785,13,30, , , , , , , , , , 
2020,2149,LISC,3,2,1,SAT,18,7,10,15,326517,364995,13,30, , , , , , , , , , 
2020,2150,ANTN,3,2,1,THU,16,7,16,0,330397,383132,1,30, , , , , , , , , , 
2020,2151,DCST,3,2,1,SAT,18,7,12,45,233693,395519,13,30, , , , , , , , , , 
2020,2152,FERO,3,1,1,SAT,18,7,15,50,235117,339933,13,60, , , , , , , , , , 
2020,2153,NEMD,3,2,1,SAT,18,7,16,10,345318,352030,13,30, , , , , , , , , , 
2020,2154,DCST,2,1,1,SAT,18,7,17,20,240254,411513,13,60,1,1,1,1,2,1,1,1,1,1
2020,2155,ARBC,3,2,1,SAT,18,7,17,30,303312,355628,1,40, , , , , , , , , , 
2020,2156,MEAN,2,1,1,SAT,18,7,18,35,338184,403694,13,30,1,1,1,9,1,1,1,1,1,1
2020,2157,BELC,3,1,1,SAT,18,7,22,47,329020,371713,13,30, , , , , , , , , , 
2020,2158,LISC,2,1,1,SUN,19,7,0,30,329570,355567,13,60,10,7,1,1,6,10,1,1,1,2
2020,2159,MIDU,3,2,1,SUN,19,7,12,32,270379,360738,13,50, , , , , , , , , , 
2020,2160,ARBC,3,2,1,SUN,19,7,13,0,300298,351997,13,30, , , , , , , , , , 
2020,2161,BELC,3,1,1,SUN,19,7,15,20,335902,374049,13,30, , , , , , , , , , 
2020,2162,BELC,3,2,2,SUN,19,7,16,15,334894,374507,13,30, , , , , , , , , , 
2020,2163,LISC,3,2,1,SUN,19,7,17,8,327218,364937,1,30, , , , , , , , , , 
2020,2164,NEMD,3,3,4,SUN,19,7,18,0,329629,336599,13,60, , , , , , , , , , 
2020,2165,CCGL,3,3,1,SUN,19,7,18,20,308842,438234,13,60, , , , , , , , , , 
2020,2166,ARBC,3,2,1,SUN,19,7,15,30,301257,353954,13,30, , , , , , , , , , 
2020,2167,MEAN,3,2,3,SUN,19,7,20,45,311152,401804,13,30, , , , , , , , , , 
2020,2168,ARBC,3,2,1,MON,20,7,11,3,305208,356996,11,60, , , , , , , , , , 
2020,2169,MIDU,3,2,1,MON,20,7,14,33,281275,378287,13,30, , , , , , , , , , 
2020,2170,ARBC,3,1,1,MON,20,7,15,8,302266,363012,13,60, , , , , , , , , , 
2020,2171,ARBC,3,3,6,MON,20,7,16,30,313488,344529,13,60, , , , , , , , , , 
2020,2172,ARBC,3,2,1,TUE,21,7,8,21,307642,357356,13,30, , , , , , , , , , 
2020,2173,ANTN,3,1,1,TUE,21,7,8,42,330496,380977,13,60, , , , , , , , , , 
2020,2174,ARND,3,2,2,TUE,21,7,14,2,349756,360672,13,30, , , , , , , , , , 
2020,2175,BELC,3,1,1,TUE,21,7,14,46,330468,372615,13,30, , , , , , , , , , 
2020,2176,LISC,3,4,4,TUE,21,7,15,30,336285,366665,13,50, , , , , , , , , , 
2020,2177,ARND,3,1,1,TUE,21,7,16,8,349702,373493,13,40, , , , , , , , , , 
2020,2178,LISC,3,2,1,TUE,21,7,16,20,316120,361474,13,60, , , , , , , , , , 
2020,2179,ARBC,2,2,2,TUE,21,7,17,5,306627,351220,13,60,12,7,1,1,2,1,1,1,1,1
2020,2180,ARND,3,2,1,WED,22,7,8,20,350078,377257,11,70, , , , , , , , , , 
2020,2181,NEMD,3,2,1,WED,22,7,7,50,313242,320378,13,60, , , , , , , , , , 
2020,2182,CCGL,2,1,1,WED,22,7,8,55,292972,427044,13,60,1,1,1,1,1,1,1,1,1,1
2020,2183,LISC,3,1,1,WED,22,7,10,9,332224,351808,13,60, , , , , , , , , , 
2020,2184,ARBC,3,1,1,WED,22,7,11,15,310019,363137,13,60, , , , , , , , , , 
2020,2185,MEAN,3,2,1,WED,22,7,16,20,309964,402960,13,30, , , , , , , , , , 
2020,2186,LISC,3,2,1,WED,22,7,18,53,331112,361738,13,60, , , , , , , , , , 
2020,2187,DCST,1,1,1,THU,23,7,5,40,243294,417973,13,30,12,7,1,1,1,2,2,1,1,1
2020,2188,BELC,3,2,1,WED,22,7,17,30,328046,369976,13,30, , , , , , , , , , 
2020,2189,BELC,3,2,4,THU,23,7,11,25,329472,371276,13,30, , , , , , , , , , 
2020,2190,BELC,3,2,1,WED,22,7,15,45,329574,369592,13,30, , , , , , , , , , 
2020,2191,NEMD,3,2,4,THU,23,7,12,36,339536,335258,13,60, , , , , , , , , , 
2020,2192,BELC,3,2,1,THU,23,7,16,33,334290,375420,12,70, , , , , , , , , , 
2020,2193,MEAN,3,2,3,THU,23,7,16,35,305817,405708,13,30, , , , , , , , , , 
2020,2194,NEMD,2,2,4,THU,23,7,18,15,312014,331319,13,60,12,7,1,1,2,1,1,1,1,1
2020,2195,BELC,3,2,1,THU,23,7,18,20,332020,373117,1,30, , , , , , , , , , 
2020,2196,LISC,3,5,3,THU,23,7,19,5,329699,364385,13,60, , , , , , , , , , 
2020,2197,ARBC,3,1,1,THU,23,7,20,29,302865,346867,13,40, , , , , , , , , , 
2020,2198,FERO,3,2,1,THU,23,7,13,0,232636,321797,13,60, , , , , , , , , , 
2020,2199,DCST,3,2,1,FRI,24,7,7,25,246239,418142,11,30, , , , , , , , , , 
2020,2200,BELC,3,2,1,FRI,24,7,8,29,333836,380140,13,30, , , , , , , , , , 
2020,2201,LISC,3,2,1,MON,20,7,15,20,326746,364036,13,30, , , , , , , , , , 
2020,2202,ARBC,3,2,1,FRI,24,7,13,50,304583,356616,11,70, , , , , , , , , , 
2020,2203,DCST,3,1,1,FRI,24,7,14,19,241511,419324,13,30, , , , , , , , , , 
2020,2204,ARND,3,2,1,FRI,24,7,14,26,350715,379699,13,30, , , , , , , , , , 
2020,2205,MIDU,3,1,1,FRI,17,7,12,0,289743,390536,13,30, , , , , , , , , , 
2020,2206,FERO,2,2,4,FRI,24,7,15,54,238100,366317,13,60,12,7,1,1,2,1,2,1,1,1
2020,2207,MIDU,3,2,1,FRI,24,7,16,50,291237,392196,13,60, , , , , , , , , , 
2020,2208,MIDU,3,2,1,FRI,24,7,18,0,286559,372972,13,60, , , , , , , , , , 
2020,2209,NEMD,3,2,1,FRI,24,7,19,5,349078,343446,13,30, , , , , , , , , , 
2020,2210,NEMD,3,2,1,FRI,24,7,19,30,292294,321047,13,30, , , , , , , , , , 
2020,2211,BELC,3,2,1,FRI,24,7,20,0,334046,375221,13,30, , , , , , , , , , 
2020,2212,BELC,2,1,1,FRI,24,7,22,26,331815,372999,13,30,12,7,1,1,4,2,2,1,1,1
2020,2213,MIDU,1,1,1,SAT,25,7,2,20,274277,361449,13,60,1,1,1,1,6,2,2,1,1,1
2020,2214,DCST,3,2,1,THU,23,7,12,30,237596,399864,13,60, , , , , , , , , , 
2020,2215,NEMD,3,3,1,SAT,25,7,12,0,336700,318835,13,30, , , , , , , , , , 
2020,2216,NEMD,3,2,1,SAT,25,7,13,38,308697,326316,13,30, , , , , , , , , , 
2020,2217,LISC,3,3,1,SAT,25,7,16,0,325675,362159,11,40, , , , , , , , , , 
2020,2218,MEAN,3,1,1,SAT,25,7,16,20,310432,403269,13,30, , , , , , , , , , 
2020,2219,DCST,3,2,1,SAT,25,7,15,30,246239,418138,11,50, , , , , , , , , , 
2020,2220,FERO,3,1,1,SAT,25,7,19,27,239865,342708,13,60, , , , , , , , , , 
2020,2221,BELC,2,2,1,SAT,25,7,14,20,333919,376978,13,30,8,4,1,1,1,1,1,1,1,2
2020,2222,ANTN,3,2,1,SAT,25,7,18,0,332662,384337,13,30, , , , , , , , , , 
2020,2223,MIDU,2,1,1,SUN,26,7,1,0,291461,405599,13,60,1,1,1,1,6,2,2,1,1,1
2020,2224,BELC,3,2,1,SUN,26,7,9,56,334137,376243,13,30, , , , , , , , , , 
2020,2225,ARBC,3,2,1,SUN,26,7,16,10,287961,345085,13,30, , , , , , , , , , 
2020,2226,ARBC,2,2,1,SUN,26,7,19,9,299229,351627,13,60,1,1,1,1,2,1,1,1,1,1
2020,2227,NEMD,2,2,1,SUN,26,7,15,45,307972,327189,13,30,1,1,1,1,1,1,1,1,1,2
2020,2228,BELC,3,2,6,SUN,26,7,23,45,330688,372386,13,30, , , , , , , , , , 
2020,2229,ANTN,2,1,1,MON,27,7,1,26,335478,382340,13,30,1,1,1,1,4,2,2,1,1,1
2020,2230,ANTN,3,2,2,MON,27,7,7,47,329002,384772,13,60, , , , , , , , , , 
2020,2231,MEAN,1,2,4,MON,27,7,10,40,302161,405601,13,60,6,4,1,1,2,2,2,1,1,1
2020,2232,BELC,3,2,2,MON,27,7,11,12,336500,374206,13,30, , , , , , , , , , 
2020,2233,BELC,3,3,1,MON,27,7,12,0,329110,368754,13,30, , , , , , , , , , 
2020,2234,ANTN,2,2,1,MON,27,7,13,32,301205,393039,13,60,1,1,1,1,2,1,1,1,1,1
2020,2235,FERO,2,1,1,MON,27,7,14,40,210928,357729,13,60,1,1,1,1,2,1,1,1,1,1
2020,2236,ANTN,3,2,1,MON,27,7,16,15,333757,381891,13,30, , , , , , , , , , 
2020,2237,BELC,3,1,1,MON,27,7,15,30,327838,369092,13,30, , , , , , , , , , 
2020,2238,LISC,2,2,1,MON,27,7,16,50,324819,366028,13,50,12,3,1,11,1,1,1,1,1,1
2020,2239,CCGL,3,1,1,MON,27,7,17,0,285743,432321,13,30, , , , , , , , , , 
2020,2240,FERO,3,2,1,MON,27,7,18,28,231424,352746,13,60, , , , , , , , , , 
2020,2241,BELC,3,2,1,MON,27,7,19,47,333935,380016,13,30, , , , , , , , , , 
2020,2242,CCGL,3,2,2,MON,27,7,19,51,277741,434495,13,60, , , , , , , , , , 
2020,2243,NEMD,3,1,2,MON,27,7,22,50,345635,341979,13,60, , , , , , , , , , 
2020,2244,ARBC,3,1,1,MON,27,7,23,30,302933,354727,13,30, , , , , , , , , , 
2020,2245,DCST,2,1,1,MON,27,7,23,30,243434,417595,13,30,1,1,1,12,4,2,2,1,1,1
2020,2246,ARND,3,1,1,MON,27,7,14,48,350119,378719,11,40, , , , , , , , , , 
2020,2247,BELC,3,2,1,TUE,28,7,12,40,331692,376229,13,30, , , , , , , , , , 
2020,2248,CCGL,3,1,1,TUE,28,7,12,54,292273,422900,13,30, , , , , , , , , , 
2020,2249,ANTN,3,2,1,TUE,28,7,13,7,328272,391952,13,30, , , , , , , , , , 
2020,2250,BELC,3,2,1,MON,27,7,19,30,336051,372093,1,30, , , , , , , , , , 
2020,2251,ARBC,3,2,3,TUE,28,7,14,25,301693,346057,13,60, , , , , , , , , , 
2020,2252,BELC,3,3,4,TUE,28,7,14,45,333381,374336,13,30, , , , , , , , , , 
2020,2253,ARBC,2,2,1,TUE,28,7,14,56,300942,335700,13,60,1,1,1,1,1,1,1,1,1,1
2020,2254,ARBC,2,2,1,TUE,28,7,15,30,298408,337289,13,60,6,4,1,1,2,1,1,1,1,1
2020,2255,BELC,3,1,1,TUE,28,7,14,30,334128,378632,13,30, , , , , , , , , , 
2020,2256,FERO,3,2,1,MON,27,7,16,45,223704,345473,13,40, , , , , , , , , , 
2020,2257,CCGL,3,2,2,TUE,28,7,19,28,285290,432705,13,30, , , , , , , , , , 
2020,2258,ANTN,3,2,1,TUE,14,7,11,32,334205,383692,13,30, , , , , , , , , , 
2020,2259,NEMD,3,2,4,TUE,28,7,19,30,308827,324493,13,40, , , , , , , , , , 
2020,2260,MIDU,3,2,1,TUE,28,7,19,55,273459,378321,13,60, , , , , , , , , , 
2020,2261,BELC,3,2,2,TUE,28,7,23,4,333423,377509,13,30, , , , , , , , , , 
2020,2262,ARBC,3,2,1,WED,29,7,8,40,305186,356922,1,70, , , , , , , , , , 
2020,2263,ARBC,3,2,1,WED,29,7,13,40,300230,353194,13,30, , , , , , , , , , 
2020,2264,ANTN,3,1,1,WED,29,7,14,30,334797,384277,13,30, , , , , , , , , , 
2020,2265,NEMD,3,2,1,WED,29,7,15,25,312958,319129,13,60, , , , , , , , , , 
2020,2266,ARBC,3,3,1,WED,29,7,16,38,304746,351027,13,60, , , , , , , , , , 
2020,2267,MIDU,2,3,3,WED,29,7,17,12,291793,392207,13,60,1,1,1,1,2,1,1,1,1,1
2020,2268,BELC,3,2,1,WED,29,7,17,29,333896,375472,13,30, , , , , , , , , , 
2020,2269,FERO,3,2,2,WED,29,7,17,44,242817,330861,13,60, , , , , , , , , , 
2020,2270,LISC,3,2,1,WED,29,7,16,10,340715,367511,13,60, , , , , , , , , , 
2020,2271,BELC,3,1,1,WED,29,7,19,57,333671,373047,13,30, , , , , , , , , , 
2020,2272,ARND,2,1,3,WED,29,7,20,5,350976,373817,13,60,12,7,1,1,2,1,1,1,1,1
2020,2273,BELC,2,2,1,WED,29,7,20,5,333497,370878,13,30,12,7,1,1,1,1,1,1,1,1
2020,2274,BELC,2,2,2,WED,29,7,23,30,331223,371082,13,30,8,3,1,9,4,2,2,1,1,1
2020,2275,NEMD,2,1,1,WED,29,7,23,5,344636,341542,13,60,1,1,1,1,6,2,2,1,1,1
2020,2276,MIDU,3,2,1,THU,30,7,10,0,296419,390498,13,60, , , , , , , , , , 
2020,2277,CCGL,3,3,1,THU,30,7,12,52,264394,422818,13,60, , , , , , , , , , 
2020,2278,CCGL,2,2,2,THU,30,7,13,18,299648,410457,13,60,12,4,1,1,2,2,2,1,1,1
2020,2279,FERO,3,1,2,THU,30,7,13,49,246998,373259,13,30, , , , , , , , , , 
2020,2280,BELC,3,3,3,THU,30,7,13,53,329785,369755,12,70, , , , , , , , , , 
2020,2281,BELC,3,2,2,THU,30,7,14,10,333889,371623,2,30, , , , , , , , , , 
2020,2282,DCST,3,2,1,THU,30,7,17,15,244032,418878,13,30, , , , , , , , , , 
2020,2283,BELC,3,2,1,THU,30,7,17,15,333993,375095,2,30, , , , , , , , , , 
2020,2284,LISC,3,2,1,THU,30,7,11,45,341069,367042,13,40, , , , , , , , , , 
2020,2285,LISC,3,2,1,THU,30,7,17,50,339004,369931,13,60, , , , , , , , , , 
